Timestamp,Input File Name,Input File Path,Input File Size (bytes),Output File Name,Output File Path,Output File Size (bytes),Model Type,NSGS Enabled,Processing Time (ms),Detected Objects,Processed Image URL,Metadata Path,Command Executed
2025-04-19T21:59:30.570Z,b936fda5-4296-4bbc-80ec-e15eaf81c507.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745099961790/b936fda5-4296-4bbc-80ec-e15eaf81c507.jpeg,36018,b936fda5-4296-4bbc-80ec-e15eaf81c507_ms_1745099970568.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099961790/b936fda5-4296-4bbc-80ec-e15eaf81c507_ms_1745099970568.jpeg,77658,yolov8m-seg,false,9000,,/processed/b936fda5-4296-4bbc-80ec-e15eaf81c507_ms_1745099970568.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099961790/b936fda5-4296-4bbc-80ec-e15eaf81c507_ms_1745099970568.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745099961790 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099961790 -c ./models/coco.names -x ms
2025-04-19T21:59:45.985Z,601378bc-bc62-414a-a634-f02f8b05b38b.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745099977158/601378bc-bc62-414a-a634-f02f8b05b38b.jpeg,55533,601378bc-bc62-414a-a634-f02f8b05b38b_ms_1745099985967.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099977158/601378bc-bc62-414a-a634-f02f8b05b38b_ms_1745099985967.jpeg,121679,yolov8m-seg,false,9000,,/processed/601378bc-bc62-414a-a634-f02f8b05b38b_ms_1745099985967.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099977158/601378bc-bc62-414a-a634-f02f8b05b38b_ms_1745099985967.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745099977158 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099977158 -c ./models/coco.names -x ms
2025-04-19T22:00:01.811Z,85318928-9d15-4f87-91bd-6c866bae33cf.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745099993013/85318928-9d15-4f87-91bd-6c866bae33cf.jpeg,53602,85318928-9d15-4f87-91bd-6c866bae33cf_ms_1745100001785.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099993013/85318928-9d15-4f87-91bd-6c866bae33cf_ms_1745100001785.jpeg,110117,yolov8m-seg,false,9000,,/processed/85318928-9d15-4f87-91bd-6c866bae33cf_ms_1745100001785.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099993013/85318928-9d15-4f87-91bd-6c866bae33cf_ms_1745100001785.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745099993013 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745099993013 -c ./models/coco.names -x ms
2025-04-19T22:00:30.505Z,54862aef-cc8f-4d98-9cc9-961d688d2f7d.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100029206/54862aef-cc8f-4d98-9cc9-961d688d2f7d.jpeg,93132,54862aef-cc8f-4d98-9cc9-961d688d2f7d_nsgs_1745100030475.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100029206/54862aef-cc8f-4d98-9cc9-961d688d2f7d_nsgs_1745100030475.jpeg,194534,yolov8m-seg,true,1000,,/processed/54862aef-cc8f-4d98-9cc9-961d688d2f7d_nsgs_1745100030475.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100029206/54862aef-cc8f-4d98-9cc9-961d688d2f7d_nsgs_1745100030475.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100029206 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100029206 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:00:40.884Z,0ceccd20-3192-4fc0-93f6-fe6e5ab945b7.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100039617/0ceccd20-3192-4fc0-93f6-fe6e5ab945b7.jpeg,69869,0ceccd20-3192-4fc0-93f6-fe6e5ab945b7_nsgs_1745100040863.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100039617/0ceccd20-3192-4fc0-93f6-fe6e5ab945b7_nsgs_1745100040863.jpeg,122002,yolov8m-seg,true,1000,,/processed/0ceccd20-3192-4fc0-93f6-fe6e5ab945b7_nsgs_1745100040863.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100039617/0ceccd20-3192-4fc0-93f6-fe6e5ab945b7_nsgs_1745100040863.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100039617 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100039617 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:00:51.988Z,ce0368da-7eb4-4102-a095-dca6948db1fe.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100050688/ce0368da-7eb4-4102-a095-dca6948db1fe.jpeg,55823,ce0368da-7eb4-4102-a095-dca6948db1fe_nsgs_1745100051964.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100050688/ce0368da-7eb4-4102-a095-dca6948db1fe_nsgs_1745100051964.jpeg,116613,yolov8m-seg,true,1000,,/processed/ce0368da-7eb4-4102-a095-dca6948db1fe_nsgs_1745100051964.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100050688/ce0368da-7eb4-4102-a095-dca6948db1fe_nsgs_1745100051964.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100050688 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100050688 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:01:02.330Z,75fc9bc8-9b4e-4c8c-b113-189459de7016.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100061060/75fc9bc8-9b4e-4c8c-b113-189459de7016.jpeg,27082,75fc9bc8-9b4e-4c8c-b113-189459de7016_nsgs_1745100062329.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100061060/75fc9bc8-9b4e-4c8c-b113-189459de7016_nsgs_1745100062329.jpeg,57274,yolov8m-seg,true,1000,,/processed/75fc9bc8-9b4e-4c8c-b113-189459de7016_nsgs_1745100062329.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100061060/75fc9bc8-9b4e-4c8c-b113-189459de7016_nsgs_1745100062329.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100061060 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100061060 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:01:13.042Z,b936fda5-4296-4bbc-80ec-e15eaf81c507.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100071779/b936fda5-4296-4bbc-80ec-e15eaf81c507.jpeg,36018,b936fda5-4296-4bbc-80ec-e15eaf81c507_nsgs_1745100073041.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100071779/b936fda5-4296-4bbc-80ec-e15eaf81c507_nsgs_1745100073041.jpeg,74590,yolov8m-seg,true,1000,,/processed/b936fda5-4296-4bbc-80ec-e15eaf81c507_nsgs_1745100073041.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100071779/b936fda5-4296-4bbc-80ec-e15eaf81c507_nsgs_1745100073041.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100071779 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100071779 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:01:23.569Z,601378bc-bc62-414a-a634-f02f8b05b38b.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100082277/601378bc-bc62-414a-a634-f02f8b05b38b.jpeg,55533,601378bc-bc62-414a-a634-f02f8b05b38b_nsgs_1745100083550.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100082277/601378bc-bc62-414a-a634-f02f8b05b38b_nsgs_1745100083550.jpeg,124604,yolov8m-seg,true,1000,,/processed/601378bc-bc62-414a-a634-f02f8b05b38b_nsgs_1745100083550.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100082277/601378bc-bc62-414a-a634-f02f8b05b38b_nsgs_1745100083550.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100082277 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100082277 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:01:34.453Z,85318928-9d15-4f87-91bd-6c866bae33cf.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100093184/85318928-9d15-4f87-91bd-6c866bae33cf.jpeg,53602,85318928-9d15-4f87-91bd-6c866bae33cf_nsgs_1745100094429.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100093184/85318928-9d15-4f87-91bd-6c866bae33cf_nsgs_1745100094429.jpeg,108686,yolov8m-seg,true,1000,,/processed/85318928-9d15-4f87-91bd-6c866bae33cf_nsgs_1745100094429.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100093184/85318928-9d15-4f87-91bd-6c866bae33cf_nsgs_1745100094429.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100093184 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100093184 -c ./models/coco.names -x nsgs --nsgs
